nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade
"Joshua, Quick",4099.823921167732,29.297479118223798,1,0,0,1,1,2
"Ronald, Murphy",4972.585289277211,51.60885235781574,1,0,1,0,1,0
"Christian, Ro",4376.711389958833,53.51794486266054,0,0,1,1,1,2
"Grant, Ng",3367.946696513068,50.5987596166631,1,0,0,0,0,2
"Noe, Nira",4623.903257622565,41.67271530765225,0,0,0,0,0,2
"Ruwaida, el-Khalifa",2058.2628312425304,37.94696031846417,1,1,0,1,1,0
"Alayina, Poitra",4288.833073192894,43.75018907089446,1,1,1,1,1,2
"Brandon, Steward",3680.4640171436236,47.683650009167714,0,0,0,0,1,2
"Tyree, Bailey",2944.0950884385225,32.97689506414328,1,0,1,0,0,1
"Khiyachanae, Martinez",2477.5793901457746,29.380226574161718,1,1,1,0,1,1
"Riyaal, al-Saadeh",4953.1417933886205,39.07974380199981,1,0,0,0,1,3
"Haakima, al-Yousif",4134.2606261389865,61.765964698600584,1,1,1,0,1,1
"Jessie, Gard",3442.1647917935325,27.03584551907282,0,0,1,1,1,3
"Emilio, Mclellan",3896.979895645093,27.87049728557389,0,0,1,1,1,0
"Mitchell, Buras",3862.582081953262,30.63833965860082,1,0,1,1,1,1
"Alexander, Tuttle",3759.5558259475847,40.0930476004972,0,0,1,1,1,0
"Alyssa, Gilbert",4411.717285742848,45.47495400341024,1,1,0,0,0,2
"Jaylen, Anderson",5172.108116243506,40.00051970016928,0,0,1,1,0,3
"Peyton, Cross",3087.552488081821,41.669561781291705,0,0,1,1,1,2
"Marwaan, al-Reza",4879.4782550820055,37.20229350277607,0,0,1,0,1,2
"Jenna, Matin",3742.6942878052578,32.25647782049907,0,1,0,1,0,2
"Kaylee, Lam",3124.4518357735333,52.88594133545623,0,1,0,1,1,2
"Matthew, Ellis",3063.8484191333064,34.68642933527399,1,0,0,1,0,0
"Marcos, Ledezma Alvarez",3619.0092408930145,33.4554268856848,1,0,1,1,0,3
"Marco Antonio, Bautista",3823.366840771386,38.67106547814729,1,0,1,0,1,2
"Yaasir, al-Noori",3150.4085704074632,25.888114225046873,1,0,0,0,1,2
"Amber, Koops",3308.591377961874,25.4265514438277,0,1,0,0,1,1
"Yao, Gumataotao",3050.1421638156803,38.486437233496844,1,1,0,0,0,2
"Philman, Cdebaca",4626.3541250622175,54.9836374383307,1,0,1,0,1,3
"Adhraaa, el-Basa",3104.8770794096995,34.86703089208405,1,1,0,0,1,2
"Stephanie, Phou",3257.299754091234,49.15539166214408,1,1,0,0,0,1
"Danielle, Tran",3993.889021747729,33.8738445665022,0,1,1,0,1,2
"Lorenzo, Sandoval",3659.3803324714877,27.45779705213324,0,0,1,1,0,2
"Francisco, Gutierrez",4502.998016112478,38.571724303867704,0,0,1,0,1,3
"Michael, Trujillo",4357.413490211339,33.49022238651718,0,0,1,0,0,1
"Adam, Horton",4368.764788447132,22.169566814452043,0,0,1,0,1,2
"Ceaira, Hubbard",3260.7503780117013,33.85515471442858,0,1,1,1,0,1
"Shahaama, al-Younes",3099.8862601866463,21.581240013241768,1,1,0,0,0,1
"Joshua, Faruque",4677.081111882441,52.12315394247211,0,0,1,0,0,3
"Crystal, Evans",4397.540621588722,24.708038662410985,0,1,0,0,0,2
"Addison, Norris",3477.1653523217533,26.153953787592087,0,1,0,0,1,2
"Renee, Jackson",2681.673584323348,23.129853311121266,1,1,1,0,0,1
"Sarai, Ortiz",3207.0084954943713,31.864884659116807,0,1,0,0,1,2
"Taahir, al-Nour",3083.3099567892214,40.975435692428945,1,0,0,0,0,1
"Tyler, Bozeman",3448.7473803590365,38.18027840584706,0,0,1,0,1,2
"Bruce, Tseng",3182.687220217882,19.567056704312563,1,0,1,0,1,3
"Alison, Fosdick",3605.7466147496175,47.59378010743532,1,1,1,0,1,2
"Hamad, al-Rais",5095.143225718613,43.06003475790533,1,0,1,0,1,1
"Peter, Huynh",4825.1979555809885,60.34590396826772,0,0,1,1,0,1
"Nadeera, al-Yassin",3145.8871673378967,19.427990715950727,1,1,0,0,1,1
"Marjorie, Fleming",4798.9091042459495,56.19350226054112,0,1,1,0,1,2
"Tre-Vonte, Hill",3164.904887194425,40.206828313296015,1,0,0,0,1,3
"Suwailim, el-Hares",2691.9771257033876,56.50459260997373,1,0,0,0,0,2
"Olivia, Sounakhene",2715.5455447673585,40.005949016161985,1,1,0,0,0,1
"Joseph, Dhillon",3792.548164885061,44.96707211901174,1,0,1,0,0,1
"Jaime, Martinez",3031.732478709339,40.84474751456396,1,0,1,0,0,1
"Brittany, Alarid",1698.4759096351138,30.333158413029732,1,1,0,0,0,3
"Rylee, Chea",3757.9971130501294,38.788256660681476,1,0,0,0,1,1
"Deonna, Mata",2735.4798447145204,21.573396118357778,0,1,0,0,1,1
"Austin, Mcmenimen",3488.7991415410106,33.733774778427296,0,0,1,0,1,3
"Victoria, Macdougall",4029.3844843547477,54.10476067132048,0,1,1,1,0,0
"Sydney, Porter",2572.416319100364,42.95117504050489,0,1,0,0,1,2
"Destiny, Johnson-Rhoades",3063.444156533799,43.74219894692304,1,1,0,0,1,2
"Alexis, Estes",2902.4237503494196,46.476200337903215,0,1,0,0,0,2
"Janay, Woolfolk",4489.127811536209,41.58009398479554,1,1,1,0,1,3
"Jerrica, Ortiz",4751.775697120325,42.81385993225256,0,1,1,1,1,3
"Jaadallah, al-Alli",5046.13374871336,34.32146727642349,0,0,1,1,1,2
"Nameera, el-Khan",3578.5601601385865,35.81282661539405,0,1,0,0,1,0
"Jiali, Crawford",3951.237054266767,43.90715638618922,1,1,0,0,1,3
"David, Sotelo",4168.620039761861,40.090791646652235,0,0,0,0,1,3
"Christian, Holmes",2788.8777559900573,55.14177010084119,1,0,0,0,1,3
"Kathryn, Hoxeng",3154.3125337793876,53.345216566869716,0,1,0,0,1,3
"Luke, Nail",3005.7129465449166,31.458287565822257,0,0,0,0,1,1
"Talon, Crowder",3638.978514999757,42.941506114370775,0,0,1,0,1,2
"Nicholas, Harp",5185.579979455075,37.206920555212925,0,0,1,0,1,2
"Wai, Ali",2822.1269581291995,38.71609278950781,0,1,0,0,1,1
"Noheli, Velez",1788.7194559218842,30.77494136063144,0,1,1,0,1,0
"Jacob, Tran",4755.718828245455,34.84015133229002,0,0,1,1,0,1
"Abood, al-Asmar",5197.25914378952,27.646220532184383,1,0,1,1,0,2
"Jordan, Saigeon",3329.609772062737,39.08513698602703,0,1,0,0,0,0
"Jordyn, Catencamp",2040.672410353627,37.42954297418469,1,1,0,0,1,1
"Adeeb, el-Masri",4153.383246096648,51.093197957600026,0,0,0,1,0,3
"Mi, Kim",2647.186367601659,35.3600138227378,1,1,0,0,1,2
"Clarissa, Garcia Valdez",2229.695429774963,39.71727240810925,1,1,0,0,1,1
"Casey, Rieb",2652.411303823532,20.28304774593562,0,1,0,0,1,0
"Skylar, Green",3901.2420607894637,40.45117117712424,0,0,1,0,0,2
"Glen, Lu",4767.534038540594,52.61997280403523,0,0,1,0,0,1
"Eva, Nuon",3141.6672895203938,31.13204681990715,1,1,1,0,0,3
"Brandon, Steigerwalt",4207.548234157951,32.08720991604993,0,0,1,0,1,2
"Mahdi, Liu",4448.919975272347,49.24564225637815,0,0,0,0,0,1
"Logan, Reagan",3721.4632007515074,42.54671130565698,0,0,0,0,1,1
"Hazm, al-Salek",4658.22997983959,31.721006261225174,1,0,1,0,1,3
"Kayla, Orendorf",3026.3071238612174,24.478846222710008,0,1,1,0,0,1
"Tasina, Dyer",4333.230039077803,53.0536246872968,0,1,1,0,1,3
"Antonia, Gonzales",3409.382156837348,21.86465819691453,1,1,0,0,1,1
"Angelica, Roberts",4446.312469276149,48.224658296549045,1,1,1,1,1,3
"Thao, Low",3250.713811783281,42.530676548430264,1,1,1,0,0,2
"Tokala, Ortega",3378.459965865141,50.936749398776726,1,1,0,0,0,1
"Joshua, Herrera",2108.7460448010283,40.17637346752113,0,0,0,0,0,1
"Omoyemen, Shelton",2863.269524701714,40.58712194204833,0,1,0,0,0,2
"Aaqil, el-Basha",4376.905043462987,50.4201739544863,0,0,1,1,1,2
"Andre, Wilson",3831.0848745472663,27.641219360474295,0,0,1,0,0,2
"John, Matl",3845.30172797654,41.848306055415804,1,0,1,0,0,0
"Peter, Akiyama",3355.8121715095917,43.054522196309335,1,0,0,0,0,3
"Gilberto, Rivera",4032.9199599192198,34.81157758711388,0,0,1,0,1,1
"Dominic, Whitecalf",4196.405954185758,33.11730405831012,0,0,1,1,0,2
"Gabrielle, Ragona",3517.2128410982864,18.679949729371536,1,1,0,0,0,3
"Nizaar, el-Salaam",2759.511195356323,18.822893674475207,1,0,1,0,1,1
"Ryan, Tahlo",4721.717399052139,48.76472958249262,1,0,0,0,1,0
"Taylor, Lao",2962.880547440253,18.567242074967464,1,1,0,0,1,0
"Daifallah, al-Taheri",3616.5834357299314,34.53158670184077,0,0,0,0,1,1
"Ricardo, Vigil",3307.364790086541,28.361526660249076,0,0,0,0,0,1
"Jeffrey, Parris",4027.4328040309133,37.345550120286504,1,0,0,0,0,2
"Jacob, Chapa",3483.1164377299074,30.74123788879002,0,0,0,1,1,0
"Peter, Chen",3783.2590711239045,31.175667885053922,1,0,1,1,1,2
"Nicholas, Rasmussen",4295.673756538878,20.918513886527705,1,0,0,1,1,3
"Von, Lester",3770.4182779293465,37.2989191453449,0,0,1,0,0,0
"Acacia, Thomas",4146.805771107272,29.13768226615202,1,1,0,0,0,1
"Meighan, Taylor",3131.1485556144753,53.22627218340719,0,1,1,0,0,2
"Daniel, Chavez",4227.073482589291,41.476008541423056,1,0,0,0,0,1
"Juwaun, Johnson",4888.905959159304,20.107130288557812,0,0,1,0,0,2
"Ghaaliba, al-Hakeem",4960.238026005549,44.36459639906414,1,1,1,1,1,2
"Arianna, Morris",4404.487187071776,19.014158410951495,0,1,0,1,1,1
"Edward, Matthews",5116.705134781128,20.315327524207532,1,0,0,0,1,2
"Peonie, Tran",2928.8030784147986,35.09579457185679,0,1,1,1,1,0
"Ivan, Ortiz",3374.659404423708,24.886226742337367,1,0,1,0,1,3
"Naafoora, al-Sharifi",3158.957776598893,48.85282297261816,0,1,0,0,0,3
"Rashaa, al-Hussein",3617.509036315381,30.998185842476005,1,1,0,0,0,1
"Monique, Jordan",4393.139517955522,52.92010184238005,1,1,1,0,1,2
"Aaish, el-Khalaf",4860.384160308542,46.153180817062804,0,0,1,0,1,2
"Matthew, Coyle",5136.99478929484,21.409085011086074,0,0,1,0,0,2
"Justin, Chu",3102.765691546148,19.397224512136177,0,0,0,0,1,2
"Jon, Robinder",3912.502565675206,43.56547219767219,0,0,0,1,1,1
"Selena, Moore",2972.221258225861,40.00100787408857,0,1,1,0,1,1
"Jennifer, Smith",3080.0168259920447,61.70335385246146,0,1,0,0,0,2
"Ariadne, Love",3504.9545725850535,41.64982805670087,0,1,0,0,1,1
"Marcus, Cienfuegos-Baca",2877.802296695085,21.54187644738704,1,0,0,0,1,3
"Issac, Villescas Nunez",4116.161268116324,49.8891239045078,0,0,0,0,0,2
"Rockelle, Chavarria",3494.85298098733,45.554345558998506,0,1,0,0,1,1
"Abdul Quddoos, el-Kamara",4519.233721423898,34.37320685955232,0,0,1,1,0,3
"Vanessa, Kinlicheene",4149.907997125921,22.944848598757225,0,1,0,1,0,3
"Nazeema, al-Faraj",2600.0425248219863,27.89082546701863,0,1,0,0,1,2
"Daniel, Keefe",4897.252663849413,40.73954508739037,0,0,0,0,1,2
"Randall, Kuebler",2774.403210902483,42.84122612243099,1,0,0,0,0,2
"Raihaan, al-Fawaz",3999.734702727792,52.713434028901844,0,0,1,0,1,1
"Shaahida, el-Arafat",3453.258246821609,35.00179979782626,0,1,1,0,1,2
"Monique, Tohtsonie",3925.4602489772064,46.43683080705116,0,1,0,1,1,3
"Shannan, Rohilla",4580.576503351062,39.200910291684174,0,1,1,1,1,1
"Mundhir, el-Hamid",4642.916690515004,37.61793151772912,1,0,1,0,0,3
"Anamaria, Sanchez",2596.600820922088,42.325820253353314,1,1,1,1,0,1
"Kristie, Diller",3600.288365173856,36.54454236432503,0,1,1,0,1,1
"Faraah, el-Mahdi",2314.9524730932017,18.34302743151784,1,1,0,0,1,1
"Kamee, Striplin",3286.188983913421,37.01881314566361,1,1,0,0,0,1
"Julianna, Murillo-Roldan",3100.9941402734057,25.5501383211279,0,1,0,0,1,2
"Maaiz, al-Hossain",5071.215854811122,59.094747223302825,0,0,1,0,1,2
"Esteban, Alvarado",3713.8891751277843,39.24358902760075,0,0,1,1,0,3
"Husni, el-Ebrahim",3992.555635347176,20.557995629496872,0,0,1,1,1,3
"Raita, el-Ghazal",3649.314233915054,55.10963968217372,1,1,0,0,1,2
"Savanna, Hernandez Soto",4809.532794904102,54.2828804176087,0,1,0,1,1,2
"Haley, Keiley",4935.416975598713,47.4308847723204,0,1,1,1,1,3
"Monica, Kim",2503.4561986587278,43.247441947643246,0,1,0,0,0,2
"Haatim, al-Ismail",2285.246979878227,30.986167891258887,1,0,1,0,0,2
"Jasra, al-Salahuddin",2210.2012208838014,41.32873251171751,1,1,0,0,1,2
"Araseli, Jones",3782.929534171734,32.629263324590156,1,1,1,0,1,2
"Musaaid, el-Kanan",4506.03691289103,27.339028460112676,0,0,1,1,1,2
"James, Fleischman Jr",3925.8243497141902,21.76053835755653,0,0,0,0,0,2
"Tyler, Day",4836.260582530372,52.6288538039464,1,0,1,1,1,3
"William, Watts",2412.946171537645,28.493836443683488,1,0,0,0,0,2
"Desirai, Boyd",3353.05940413235,20.737465053611434,1,1,0,1,1,3
"Rayyaan, al-Shabazz",3918.0673067357475,36.180163987734566,0,0,1,0,1,2
"Cameron, Ramirez-Bocaneg",4983.836018288095,26.640364189410896,0,0,1,1,0,3
"Kelton, Bedonie",2956.114723850759,41.011789649878864,1,0,0,0,1,2
"Jaevyn, Cung",3875.567501550934,38.01966487397054,1,0,1,0,0,2
"Kyree, Johnson",3673.0057033561225,34.58241220940916,1,0,1,0,1,1
"Alexander, Zhang",4825.567342025776,52.93816272370895,0,0,1,1,0,1
"Jameela, Johnson",2834.9329848049842,65.03228584955333,1,1,0,0,0,0
"Tyler, Bryson",3698.339594123618,46.851547804643566,1,0,1,1,1,2
"Joshua, Kinanee",2833.3077163006483,45.50214899630304,0,0,1,0,0,3
"Kenyon, Huskey",5013.418689198064,30.902518256760427,0,0,1,0,0,1
"Amber, Haynes",3000.8604117404957,19.777795884758234,1,1,0,0,1,0
"Benjamin, Grant",5113.953790120371,41.47856015489682,0,0,0,0,1,2
"Nikki, Lynch",3811.52096919536,19.48243528045714,0,1,1,0,0,2
"Walter, Nguyen",3441.258856189638,35.56970037621768,0,0,0,0,0,2
"Bryce, Twogood",3648.6653944427235,27.448837875199388,1,0,0,0,1,2
"De'Jah, Bolen",2407.4565740325143,43.706161569671316,0,1,0,0,0,0
"Ty, Shaheen",3247.8723028399727,28.107551153476294,0,0,1,0,1,2
"Elle, Haight",2117.5254472351407,20.477601951790454,0,1,1,0,0,3
"Zachary, Vandevelde-Brown",2587.3438682146625,30.428715588854892,1,0,0,0,1,1
"Marina, Romero",3390.2901544404094,28.755471027807907,1,1,0,0,1,1
"Isabel, Romero",3545.831748180186,20.52211657911539,1,1,1,0,0,2
"Brian, Gip",3136.823282118619,19.862816753797233,0,0,1,1,1,2
"Zaquin, Knodel-Eldridge",3074.351661215695,18.531828270339357,0,0,0,0,0,1
"Mudrika, el-Mohammad",3807.3794210181873,37.86671320674586,0,1,1,0,1,1
"Kaylie, Nuszer",2344.426402458273,34.34768137340605,1,1,0,0,0,2
"Tung, Ngu",3075.443454045367,59.94944523422539,0,0,1,1,1,3
"Jade, Villegas",3459.684495352044,44.170725045049274,1,1,1,0,0,0
"Victor, Abad",3094.1247616838373,52.48189711638427,0,0,0,0,1,2
"Jenna, Behr",4794.0745538709825,38.61319905522306,1,1,1,1,0,2
"Katelynn, Dwyer",3205.9428613580667,41.96593653625945,1,1,1,0,1,3
"Cinthya, Casillas Barraza",3548.420528317658,52.20386943525337,0,1,1,0,1,1
"Lance, Shangreaux",2381.605389472911,39.878219374289685,0,0,0,0,1,3
"Lahana, Raiburn",3111.973574085245,37.811183065853676,1,1,0,0,1,2
"April, Briones",4010.4382028741616,41.7982618114006,1,1,1,1,0,2
"Maelynn, Whitehorse",4670.762935780478,54.35197378303641,0,1,1,0,1,2
"Anthony, Montes Campos",4057.498044203242,30.485254566180018,0,0,1,0,1,2
"Jacob, Kruckeberg",4128.708729719883,43.45627019143198,0,0,0,0,1,3
"Laura, Lovell",3143.6328461998173,62.3275571853701,1,1,0,0,0,2
"Thomas, Martinez",3412.309750459245,33.94418851544876,0,0,1,0,1,1
"Rachel, Chak",3478.755241988002,38.75390402589056,0,1,0,0,0,3
"Brianna, Prince",1988.617299583719,19.02410632185638,0,1,1,0,0,1
"Jesse, Christian-Dold",4229.084752190444,55.63244805455721,0,0,1,0,1,2
"Raelynn, Tso",2203.6953059278967,21.071018010377884,1,1,0,0,1,2
"Cheanna, Wright",2604.9392339364863,42.94609649876022,1,1,0,0,0,0
"Aayid, el-Habibi",3379.1483206524663,54.01262434677335,0,0,1,0,1,2
"Karen, Miranda",3373.7438335009924,50.558549821078174,1,1,1,0,0,2
"Tarah, Philip",3462.6825369296757,59.51124449767452,1,1,1,0,1,0
"Ron, Willis",2252.3430581899515,34.2500783608109,1,0,1,0,1,1
"Kheyanna, Whitten",4507.240642013534,32.43559592526304,0,1,0,0,1,3
"Sue Lynn, Geisler",3726.2333563375096,42.41214321570283,0,1,0,1,1,3
"Linh, Nguyen",3950.7216037789576,21.327862133288267,1,1,0,0,1,2
"Allison, Coca-Pacheco",2500.323044212894,56.272305996304645,1,1,0,0,0,2
"Antoine, Hudgins",4541.381613918315,47.523533119734125,1,0,1,0,0,3
"Davaughn, Turner",2779.230674328075,64.36751130277516,1,0,1,0,0,2
"Giselle, Rodriguez",2746.5072765020745,47.703000632037714,1,1,0,0,0,1
"Howard, Moline",2435.783521946135,49.23839112171157,0,0,1,0,1,0
"Madison, Timberlake",3012.762422288333,33.88816000586354,1,1,0,0,1,2
"Nyang, Adams",3746.2234569618213,61.904588724700176,0,0,1,0,0,2
"Ilyaas, el-Saab",3318.5942390397468,42.95943388653195,0,0,0,0,0,1
"Jaquelyn, Andrade Gonzalez",2614.619499529119,43.38806254467079,1,1,0,0,0,1
"Larue, Padilla",3185.4300607679334,59.48106666475591,1,0,1,1,1,0
"Moneicea, Dingle",4115.096993235353,54.8433028218583,0,1,1,1,1,2
"Joseph, Mccoy",4728.957459287665,40.432424311351824,0,0,1,0,1,1
"Anna, Lee",3735.3019604398023,18.973704393021762,1,1,1,0,0,2
"Usama, Arellano",3477.3392610956207,38.016660172135474,1,0,1,1,1,3
"Isamma, Garrett",4157.253406685381,41.69231107602539,0,1,1,0,0,2
"Nova, Wilfahrt",2839.012904813257,25.109496595812725,0,1,1,0,0,2
"Roland, Torres",3643.6044907519663,41.320800034761525,0,0,1,1,1,1
"Jessica, Lane",3814.1274277586353,47.09726505138662,1,1,1,0,1,2
"Elise, Hatt",3632.5453363802008,51.78101380988592,1,1,0,1,1,2
"Abigail, Scott",3178.170484114298,38.081573350371414,1,1,0,0,0,2
"Martha, Waller",2876.0882539048393,20.678981039040348,1,1,1,0,1,2
"Megan, Thompson",3044.422289783285,19.732738705088614,0,1,0,1,1,3
"Anthony, Dittloff",4647.370639192392,55.825137805425975,0,0,1,0,1,0
"Carlos, Bickley",3657.1535903204795,45.14151879177705,0,0,1,1,0,2
"Shervanna, Slee Ackerson",3920.434978200603,46.58757379347039,1,1,1,0,0,2
"Jerald, Villegas",3245.8579340618135,36.76755720316437,0,0,0,1,1,3
"Shuraih, el-Radwan",3897.6549901688386,31.630611849063968,0,0,1,0,1,2
"Matthew, Damgaard",4027.503332104755,33.745351391698975,1,0,0,0,1,1
"Ryan, Riley",4177.1903919552415,46.63834425467536,0,0,0,1,0,2
"Ashley, Marti",4016.0346362404925,23.904481347948153,1,1,0,1,0,2
"Marina, Lipham",4182.362918310267,22.92511971398141,1,1,1,0,1,3
"Luis, Cazares-Sanchez",4179.2695692280195,47.21627239675777,0,0,0,0,0,1
"Wajeeha, el-Hatem",3232.341133347795,24.782792070461127,0,1,1,0,0,2
"Tyce, Mckenny",4360.574692439852,31.510889294698543,0,0,0,1,1,2
"Jared, Alex",4243.0855561083,39.876473410806774,1,0,1,0,1,2
"Shaheera, el-Sham",4537.651736309428,18.78663346543908,0,1,1,1,0,2
"Laura, Boyd",3605.0211213732014,50.85674091414928,1,1,1,1,0,2
"Amanda, Jacket",3955.833517056305,36.648640487858785,0,1,1,0,0,3
"Mica, Stroud",3969.9840269691695,49.4373718111607,1,1,0,0,0,2
"Kirkpatrick, Ratzi",3515.1163457796392,34.320561406368284,0,0,1,0,1,3
"Olivia, Qiang",3378.95411993967,46.18896775277987,1,1,1,0,1,2
"Calla, Turner",1974.8823624849485,56.405445320926255,1,1,0,0,0,0
"Bethany, Blackner",2930.0710221542995,58.56595235559438,0,1,0,0,0,0
"Ian, Mares",4269.525325966903,43.22978607112274,1,0,1,1,1,2
"Larina, Lopez",2401.2976990212505,48.063639213002226,1,1,0,0,1,2
"Rifat, el-Rahaman",5246.673401355124,55.75077301298504,0,0,0,0,0,2
"Michael, Choat",3557.894601085092,53.30551055592785,1,0,0,0,1,2
"Jasmine, Cox",4534.835878583568,26.660509022090775,0,1,0,0,1,2
"Amber, Grubbs",3360.974068844397,43.185878676257175,1,1,0,0,1,2
"Naaila, al-Rehman",3071.8004557234567,35.87588595790504,0,1,0,0,0,2
"Jared, Johnston",3673.0794296757695,33.256924410405496,1,0,1,0,0,2
"Tou, Tran",3264.1687822166386,28.702892198635553,1,0,0,0,0,1
"Michelle, Rosenbaum",3473.0443867939657,42.6360255673878,1,1,0,1,0,1
"Brianna, Thomson",3276.8645419135487,30.395872756906876,0,1,0,0,1,1
"Andrew, Stouffer",3923.9960567319877,43.619969946436456,1,0,1,1,1,2
"Chantra, Crozier",3498.322148058113,27.366059141399425,1,0,0,1,1,2
"Quiara, Inks",3571.08489373239,20.751792372204363,0,1,1,0,0,2
"John, Hall",3972.464150253978,31.712072427540168,1,0,1,0,0,2
"Usaama, el-Elamin",3920.76420560332,35.972862069063574,0,0,0,0,1,3
"Kate, Jacobson",2764.0970213596224,32.77331265053985,1,1,1,1,1,2
"Aaida, el-Sultana",4098.216419305989,53.50205230987685,0,1,1,0,0,3
"Jada, Steward",2960.0311391861733,55.9909062309693,0,1,1,0,1,2
"Aatifa, al-Abdou",2698.2255936335055,46.46998210358005,1,1,0,0,1,2
"Dwayne, Medhin",4152.564059681419,52.530958160385616,0,0,0,1,0,2
"Tawnie, Bemski",2797.5506942409907,42.48111619277245,1,1,0,0,1,1
"Shinae, Nyre",3235.0061262463346,21.83382405410932,1,1,0,0,0,2
"Mirella, Lopez",3106.8865974146975,56.39571595111949,0,1,0,1,1,1
"Srishti, Kim",2677.1709941081454,49.733750710495634,0,1,1,0,1,2
"Nathan, Dukes",3987.2786596678434,31.035187491449037,0,0,1,0,1,2
"Bryanne, Alimehri",4304.875395544098,33.255595116835096,0,1,1,1,1,1
"Humaira, al-Saladin",2881.0692647182636,22.79703763004165,1,1,1,0,0,2
"Jose, Perez",4527.934232326143,43.43716563471038,1,0,1,1,1,2
"Mariela, Juarez",4399.803797860746,51.61608316063106,0,1,1,0,0,1
"Osheonna, Wickwire",2402.3320305670904,40.378413286272256,1,1,1,0,1,1
"Erika, Rupp",3544.342661790564,46.21534859252265,0,1,0,0,0,1
"Matthew, Sotwick",4566.608847700746,37.86942066172819,0,0,1,1,1,2
"Joana, Buckley",2616.2061834009246,22.423000577338126,0,1,0,1,1,3
"Fidda, el-Semaan",3439.9606562226654,55.77403895539056,1,1,1,0,1,0
"Melissa, Davis",2969.0737232089286,45.755847615061164,1,1,0,0,0,1
"Dominic, Kemp",3154.2183426059146,48.84768208014445,1,0,1,0,0,1
"Eric, Gandomcar",3557.9073594790307,21.502725950442255,0,0,0,0,0,2
"Randy, Andales",4268.707318114554,48.62445571040865,0,0,1,0,0,0
"Hannah, Chimedtseren",2148.5609043142354,34.18546119131434,0,1,0,0,0,3
"Antonio, Melton",4367.425749398809,23.774005411922982,0,0,1,1,1,3
"Jordan, Auran",2849.206931634396,47.19165092795389,1,0,0,0,0,3
"Desirae, Ponce-Cano",4389.868441460278,38.12750481390329,0,1,0,0,1,2
"Brittany, Castillo",2629.7250757660577,50.06688370091929,0,1,0,0,1,1
"Dre, Roller",5098.327539323163,51.64798755956792,0,0,1,0,1,2
"Regina, Cortez",2754.9513167917485,22.131853145162438,0,1,0,0,0,0
"Crystal, Arroyo",2406.7912341620895,23.051143154346878,1,1,1,0,1,1
"Wardell, Shaw",3383.9416585039407,30.058185056481985,0,0,1,0,1,3
"Jason, Mitchell",3357.878490259025,30.15782400171363,0,0,1,0,0,2
"Laaiqa, al-Hosein",4021.701016704489,20.298438265559376,0,1,0,1,1,1
"Kevin, Jenkins",4779.601502292648,30.492207302311478,0,0,1,0,1,2
"Jehu, Duncan",4057.442564319539,20.62123033598967,1,0,1,0,1,2
"Shaunyce, Livaudais",3535.7992654026452,41.45731338565476,0,1,0,0,0,2
"Sang Kyun, Lumba",4804.616226223054,52.869465071408094,0,0,1,0,1,1
"Pranaya, Afalava",3064.1173132572276,33.01682274413434,1,1,1,0,1,2
"Kayla, Finnegan",2577.4043862556914,18.386106451417586,0,1,1,0,1,2
"Maisoon, el-Rahmani",3359.8939592135184,57.6741036800846,0,0,0,0,1,2
"Darian, Graham",3949.963075974209,45.95399293787877,1,1,0,0,0,1
"Brenton, Reynolds",4031.661350299901,31.79939127032506,0,0,1,0,1,2
"Nicholas, Parks",4726.765965725144,51.6129015610863,0,0,1,0,1,1
"Eman, Kongsomboonvech",4098.8376459170595,59.83669132869319,1,1,1,0,0,2
